player_id,player_name,positions,events_played,pdga_points,pdga_rating
b-gruver,B. Gruver,MPO,7.0,2207.0,966.0
b-hannan,B. Hannan,MPO,13.0,1877.0,977.0
b-harn,B. Harn,MPO,16.0,1017.0,960.0
b-harrill,B. Harrill,MPO,10.0,667.0,931.0
b-harris,B. Harris,MPO,7.0,1870.0,1011.0
b-hart,B. Hart,MPO,11.0,2960.0,974.0
b-hartstein,B. Hartstein,MPO,5.0,760.0,846.0
b-harvey,B. Harvey,MPO,9.0,1140.0,995.0
b-hauer,B. Hauer,MPO,3.0,1815.0,960.0
b-heath,B. Heath,MPO,17.0,487.0,948.0
b-hedderig,B. Hedderig,MPO,13.0,1447.0,979.0
b-hei,B. Heiß,MPO,16.0,912.0,950.0
b-hickey,B. Hickey,MPO,4.0,1076.0,924.0
b-hinkley,B. Hinkley,MPO,13.0,1702.0,946.0
b-howland,B. Howland,MPO,8.0,1850.0,980.0
b-hoy,B. Hoy,MPO,4.0,740.0,966.0
b-huddleson,B. Huddleson,MPO,19.0,1840.0,964.0
b-hughes,B. Hughes,MPO,3.0,1295.0,941.0
b-hurst,B. Hurst,MPO,13.0,1155.0,943.0
b-ireland,B. Ireland,MPO,9.0,1805.0,942.0
b-james,B. James,MPO,17.0,930.0,959.0
b-jeffreys,B. Jeffreys,MPO,34.0,25722.0,1029.0
b-jenks,B. Jenks,MPO,13.0,700.0,952.0
b-johansen,B. Johansen,MPO,12.0,6645.0,949.0
b-johnson,B. Johnson,MPO,40.0,3494.0,3780.0
b-jones,B. Jones,MPO,26.0,3032.0,1934.0
b-kazai,B. Kazai,MPO,13.0,1620.0,980.0
b-kehoe,B. Kehoe,MPO,7.0,867.0,952.0
b-kelso,B. Kelso,MPO,22.0,1015.0,981.0
b-ketelsen,B. Ketelsen,MPO,6.0,752.0,972.0
b-knisley,B. Knisley,MPO,5.0,520.0,976.0
b-koppenjan,B. Koppenjan,MPO,7.0,650.0,935.0
b-kosten,B. Kosten,MPO,13.0,2276.0,925.0
b-kowalewski,B. Kowalewski,MPO,9.0,515.0,938.0
b-kroll,B. Kroll,MPO,5.0,845.0,972.0
b-kuder,B. Kuder,MPO,5.0,568.0,881.0
b-kulchuk,B. Kulchuk,MPO,7.0,685.0,951.0
b-kuntz,B. Kuntz,MPO,1.0,570.0,954.0
b-kurth,B. Kurth,MPO,9.0,3655.0,988.0
b-lagergren,B. Lagergren,MPO,12.0,610.0,928.0
b-lee,B. Lee,MPO,4.0,580.0,958.0
b-levendosky-jr,B. Levendosky Jr,MPO,25.0,3217.0,990.0
b-lewis,B. Lewis,MPO,6.0,2235.0,987.0
b-lieffring,B. Lieffring,MPO,31.0,4335.0,996.0
b-light,B. Light,MPO,2.0,555.0,917.0
b-link,B. Link,MPO,4.0,545.0,995.0
b-livingston,B. Livingston,MPO,31.0,5002.0,964.0
b-llena,B. Llena,MPO,9.0,790.0,972.0
b-luoma,B. Luoma,MPO,11.0,755.0,978.0
b-macdonald,B. MacDonald,MPO,19.0,515.0,901.0
b-mahaffey,B. Mahaffey,MPO,5.0,870.0,956.0
b-malecek,B. Malecek,MPO,4.0,707.0,935.0
b-malone,B. Malone,MPO,10.0,755.0,977.0
b-martinez,B. Martinez,MPO,5.0,817.0,898.0
b-mast,B. Mast,MPO,13.0,707.0,976.0
b-matlock-iii,B. Matlock III,MPO,9.0,3397.0,942.0
b-may,B. May,MPO,12.0,2207.0,997.0
b-mccracken,B. McCracken,MPO,14.0,2340.0,979.0
b-mccreary,B. McCreary,MPO,4.0,815.0,936.0
b-mclaughlin,B. McLaughlin,MPO,10.0,932.0,942.0
b-mcqueary,B. McQueary,MPO,12.0,1012.0,939.0
b-melton,B. Melton,MPO,16.0,1340.0,959.0
b-meltz,B. Meltz,MPO,8.0,905.0,974.0
b-merzlock,B. Merzlock,MPO,13.0,573.0,952.0
b-midland,B. Midland,MPO,6.0,1197.0,938.0
b-miller,B. Miller,MPO,8.0,1575.0,1978.0
b-mintun,B. Mintun,MPO,32.0,7077.0,933.0
b-mittrucker,B. Mittrucker,MPO,1.0,696.0,911.0
b-molenaar,B. Molenaar,MPO,23.0,4032.0,986.0
b-mondor,B. Mondor,MPO,9.0,4390.0,1841.0
b-monroe,B. Monroe,MPO,10.0,1200.0,933.0
b-montanye,B. Montanye,MPO,8.0,900.0,928.0
b-moreland,B. Moreland,MPO,5.0,787.0,950.0
b-moser,B. Moser,MPO,14.0,1875.0,990.0
b-musick,B. Musick,MPO,3.0,690.0,1012.0
b-nelon,B. Nelon,MPO,20.0,3985.0,1866.0
b-newport,B. Newport,MPO,14.0,5922.0,957.0
b-newton,B. Newton,MPO,15.0,995.0,941.0
b-oneill,B. O'Neill,MPO,9.0,605.0,897.0
b-och,B. Och,MPO,16.0,3512.0,980.0
b-offner,B. Offner,MPO,10.0,2140.0,933.0
b-oleskie,B. Oleskie,MPO,11.0,2840.0,941.0
b-orwig,B. Orwig,MPO,18.0,1582.0,984.0
b-osborn,B. Osborn,MPO,7.0,977.0,977.0
b-page,B. Page,MPO,7.0,1020.0,961.0
b-parker,B. Parker,MPO,11.0,902.0,954.0
b-peterson,B. Peterson,MPO,24.0,4393.0,2904.0
b-picard,B. Picard,MPO,6.0,702.0,878.0
b-poland,B. Poland,MPO,6.0,949.0,885.0
b-pulvermacher,B. Pulvermacher,MPO,9.0,2980.0,943.0
b-pyell,B. Pyell,MPO,12.0,865.0,966.0
b-ramsey,B. Ramsey,MPO,7.0,1187.0,984.0
b-rayburn,B. Rayburn,MPO,13.0,895.0,935.0
b-reams,B. Reams,MPO,6.0,535.0,932.0
b-recher,B. Recher,MPO,4.0,708.0,905.0
b-redmond,B. Redmond,MPO,22.0,890.0,958.0
b-reid,B. Reid,MPO,14.0,3547.0,986.0
b-rhoades,B. Rhoades,MPO,4.0,1372.0,958.0
b-rich,B. Rich,MPO,26.0,3175.0,1931.0
b-rico,B. Rico,MPO,8.0,738.0,967.0
b-risinger,B. Risinger,MPO,23.0,3470.0,929.0
b-roberts,B. Roberts,MPO,17.0,2229.0,1929.0
b-rodriguez,B. Rodriguez,MPO,7.0,724.0,922.0
b-rogerson,B. Rogerson,MPO,12.0,717.0,963.0
b-ruggles,B. Ruggles,MPO,12.0,1470.0,914.0
b-schick,B. Schick,MPO,21.0,5607.0,1012.0
b-schofield,B. Schofield,MPO,11.0,596.0,958.0
b-schramm,B. Schramm,MPO,2.0,2240.0,935.0
b-schultz,B. Schultz,MPO,9.0,2188.0,1032.0
b-schweberger,B. Schweberger,MPO,8.0,714.0,973.0
b-seiter,B. Seiter,MPO,10.0,582.0,935.0
b-shannon,B. Shannon,MPO,4.0,962.0,880.0
b-shepherd,B. Shepherd,MPO,6.0,1422.0,995.0
b-sheriff,B. Sheriff,MPO,36.0,27685.0,1030.0
b-shintaku,B. Shintaku,MPO,5.0,1152.0,1006.0
b-sjolund,B. Sjolund,MPO,9.0,592.0,969.0
b-skinner,B. Skinner,MPO,24.0,4090.0,956.0
b-skrzypchak,B. Skrzypchak,MPO,2.0,1522.0,897.0
b-smith,B. Smith,MPO,29.0,4350.0,1915.0
b-sorensen,B. Sorensen,MPO,5.0,600.0,955.0
b-sparkman,B. Sparkman,MPO,7.0,650.0,915.0
b-stanley,B. Stanley,MPO,13.0,525.0,931.0
b-stemen,B. Stemen,MPO,21.0,2802.0,956.0
b-stetson,B. Stetson,MPO,12.0,882.0,946.0
b-stiles,B. Stiles,MPO,37.0,8270.0,1008.0
b-strokotter,B. Strokotter,MPO,10.0,925.0,935.0
b-sweet,B. Sweet,MPO,9.0,1365.0,913.0
b-szafranowicz,B. Szafranowicz,MPO,6.0,505.0,986.0
b-talamantes,B. Talamantes,MPO,7.0,586.0,989.0
b-tamm,B. Tamm,MPO,9.0,506.0,880.0
b-taylor,B. Taylor,MPO,4.0,627.0,955.0
b-thatcher,B. Thatcher,MPO,13.0,1180.0,989.0
b-thomas,B. Thomas,MPO,18.0,847.0,915.0
b-thrawl,B. Thrawl,MPO,20.0,1416.0,916.0
b-tillman,B. Tillman,MPO,9.0,575.0,939.0
b-trigg,B. Trigg,MPO,4.0,514.0,926.0
b-troxell,B. Troxell,MPO,4.0,1567.0,988.0
b-vagi,B. Vagi,MPO,15.0,952.0,996.0
b-vallance,B. Vallance,MPO,16.0,2617.0,979.0
b-van-fleet,B. Van Fleet,MPO,21.0,2017.0,985.0
b-vang,B. Vang,MPO,7.0,572.0,923.0
b-vannoy,B. Vannoy,MPO,18.0,5000.0,1006.0
b-vansumeren,B. Vansumeren,MPO,5.0,830.0,940.0
b-vaughan,B. Vaughan,MPO,13.0,2080.0,985.0
b-victor,B. Victor,MPO,8.0,870.0,977.0
b-vosu,B. Võsu,MPO,9.0,580.0,894.0
b-waldron,B. Waldron,MPO,5.0,732.0,966.0
b-walli,B. Walli,MPO,10.0,2190.0,983.0
b-waters,B. Waters,MPO,17.0,1502.0,886.0
b-way,B. Way,MPO,6.0,2957.0,984.0
b-webb,B. Webb,MPO,12.0,2972.0,926.0
b-welch,B. Welch,MPO,12.0,4917.0,979.0
b-wiggins,B. Wiggins,MPO,14.0,1305.0,977.0
b-wilcox,B. Wilcox,MPO,9.0,735.0,937.0
b-wiles,B. Wiles,MPO,45.0,2263.0,928.0
b-williams,B. Williams,MPO,36.0,14752.0,1928.0
b-wilson,B. Wilson,MPO,13.0,1232.0,1911.0
b-winkler,B. Winkler,MPO,10.0,1380.0,984.0
b-wolter,B. Wolter,MPO,6.0,1245.0,966.0
b-woodward,B. Woodward,MPO,12.0,568.0,902.0
b-wright,B. Wright,MPO,13.0,1187.0,931.0
b-yackeschi,B. Yackeschi,MPO,3.0,510.0,959.0
b-yurak,B. Yurak,MPO,10.0,1855.0,960.0
b-asgeirsson,B. Ásgeirsson,MPO,15.0,1027.0,946.0
billings-k,BILLINGS K,MPO/K,9.0,690.0,897.0
birmingham-qb,Birmingham QB,QB/K/MPO,11.0,2087.0,1917.0
c-ackley,C. Ackley,MPO,8.0,513.0,914.0
c-addiego,C. Addiego,MPO,7.0,1790.0,971.0
c-algire,C. Algire,MPO,1.0,786.0,865.0
c-allen,C. Allen,MPO,8.0,825.0,982.0
c-alvarado,C. Alvarado,MPO,3.0,480.0,912.0
c-andersson,C. Andersson,MPO,22.0,2895.0,1964.0
c-archs,C. Archs,MPO,6.0,737.0,934.0
c-arnold,C. Arnold,MPO,13.0,1490.0,973.0
c-atchison,C. Atchison,MPO,7.0,565.0,981.0
c-bailey,C. Bailey,MPO,6.0,1770.0,965.0
c-baker,C. Baker,MPO,4.0,1015.0,946.0
c-barnett,C. Barnett,MPO,11.0,9152.0,991.0
c-bartlett,C. Bartlett,MPO,7.0,662.0,933.0
c-basuino,C. Basuino,MPO,7.0,735.0,938.0
c-bates,C. Bates,MPO,23.0,13047.0,1016.0
c-beaudry,C. Beaudry,MPO,11.0,967.0,901.0
c-beckerich,C. Beckerich,MPO,27.0,19210.0,1014.0
c-behrhorst,C. Behrhorst,MPO,8.0,512.0,919.0
c-beilfuss,C. Beilfuss,MPO,9.0,2520.0,992.0
c-benak,C. Benak,MPO,10.0,557.0,984.0
c-bivens,C. Bivens,MPO,25.0,3595.0,991.0
c-bjornler,C. Björnler,MPO,7.0,892.0,939.0
c-block,C. Block,MPO,11.0,662.0,917.0
c-bodner,C. Bodner,MPO,8.0,498.0,888.0
c-bott,C. Bott,MPO,4.0,528.0,930.0
c-bouman,C. Bouman,MPO,59.0,7215.0,994.0
c-bowerman,C. Bowerman,MPO,7.0,577.0,934.0
c-bowers,C. Bowers,MPO,17.0,1315.0,989.0
c-bradshaw,C. Bradshaw,MPO,9.0,865.0,948.0
c-brown,C. Brown,MPO,31.0,5774.0,3778.0
c-browning,C. Browning,MPO,2.0,720.0,967.0
c-bruce,C. Bruce,MPO,21.0,1765.0,973.0
c-bryant,C. Bryant,MPO,14.0,3737.0,1007.0
c-buckelew,C. Buckelew,MPO,14.0,845.0,960.0
c-budzien,C. Budzien,MPO,10.0,977.0,978.0
c-budzynski,C. Budzynski,MPO,12.0,905.0,953.0
c-burner,C. Burner,MPO,34.0,2035.0,979.0
c-buxton,C. Buxton,MPO,9.0,1565.0,948.0
c-caballero,C. Caballero,MPO,24.0,556.0,916.0
c-caldwell,C. Caldwell,MPO,8.0,625.0,965.0
c-calloway,C. Calloway,MPO,7.0,2682.0,979.0
c-calvin,C. Calvin,MPO,15.0,3570.0,980.0
c-camp,C. Camp,MPO,3.0,912.0,930.0
c-cannon,C. Cannon,MPO,3.0,517.0,931.0
c-carrasco,C. Carrasco,MPO,4.0,1375.0,946.0
c-caudle,C. Caudle,MPO,2.0,1464.0,947.0
c-cavalier,C. Cavalier,MPO,10.0,1012.0,982.0
c-chamberlain,C. Chamberlain,MPO,2.0,560.0,940.0
c-childress,C. Childress,MPO,2.0,550.0,1002.0
c-churly-mccormick,C. Churly-McCormick,MPO,13.0,1740.0,923.0
c-clemons,C. Clemons,MPO,8.0,620.0,990.0
c-clifton,C. Clifton,MPO,6.0,1035.0,973.0
c-colglazier,C. Colglazier,MPO,4.0,720.0,986.0
c-collette,C. Collette,MPO,8.0,3270.0,969.0
c-compton,C. Compton,MPO,15.0,970.0,936.0
c-conger,C. Conger,MPO,9.0,662.0,985.0
c-cook,C. Cook,MPO,13.0,775.0,912.0
c-corcoran,C. Corcoran,MPO,14.0,2825.0,994.0
c-corey,C. Corey,MPO,12.0,1675.0,954.0
c-cote,C. Cote,MPO,10.0,857.0,940.0
c-cothren,C. Cothren,MPO,20.0,1447.0,961.0
c-courtright,C. Courtright,MPO,10.0,927.0,922.0
c-cox,C. Cox,MPO,6.0,1250.0,995.0
c-craig,C. Craig,MPO,1.0,540.0,917.0
c-cutler,C. Cutler,MPO,5.0,842.0,980.0
c-dahl,C. Dahl,MPO,10.0,1202.0,946.0
c-davis,C. Davis,MPO,36.0,3044.0,1866.0
c-dawkins,C. Dawkins,MPO,23.0,6850.0,976.0
c-dejong,C. DeJong,MPO,18.0,752.0,928.0
c-demaio,C. DeMaio,MPO,8.0,710.0,859.0
c-dickerson,C. Dickerson,MPO,6.0,540.0,911.0
c-dietrich,C. Dietrich,MPO,20.0,2120.0,981.0
c-dockrill,C. Dockrill,MPO,17.0,695.0,931.0
c-dorais,C. Dorais,MPO,1.0,1056.0,949.0
c-downey,C. Downey,MPO,6.0,542.0,959.0
c-doyle,C. Doyle,MPO,13.0,1320.0,940.0
c-dryden,C. Dryden,MPO,7.0,740.0,965.0
c-duncan,C. Duncan,MPO,9.0,635.0,868.0
c-dunkel,C. Dunkel,MPO,5.0,1371.0,912.0
c-dutton,C. Dutton,MPO,1.0,1096.0,925.0
c-eads,C. Eads,MPO,20.0,12872.0,1008.0
c-eastman,C. Eastman,MPO,15.0,2202.0,919.0
c-eck,C. Eck,MPO,8.0,2000.0,976.0
c-edwards,C. Edwards,MPO,11.0,2540.0,925.0
c-ellenberger,C. Ellenberger,MPO,4.0,1995.0,946.0
c-ellis,C. Ellis,MPO,10.0,2635.0,952.0
c-endy,C. Endy,MPO,2.0,610.0,948.0
c-errico,C. Errico,MPO,10.0,1650.0,957.0
c-estep,C. Estep,MPO,8.0,1240.0,957.0
c-evans,C. Evans,MPO,10.0,480.0,966.0
c-faircloth,C. Faircloth,MPO,17.0,2940.0,1002.0
c-falk,C. Falk,MPO,9.0,945.0,902.0
c-farley,C. Farley,MPO,1.0,480.0,906.0
c-farnham,C. Farnham,MPO,6.0,1150.0,970.0
c-faulkner,C. Faulkner,MPO,6.0,685.0,968.0
c-ferrill,C. Ferrill,MPO,5.0,568.0,894.0
c-finn,C. Finn,MPO,5.0,1200.0,975.0
c-fisk,C. Fisk,MPO,16.0,2262.0,960.0
c-fiutko,C. Fiutko,MPO,2.0,550.0,855.0
c-floto,C. Floto,MPO,6.0,1040.0,976.0
c-fonder,C. Fonder,MPO,5.0,642.0,978.0
c-forbes,C. Forbes,MPO,12.0,717.0,967.0
c-ford,C. Ford,MPO,7.0,1470.0,952.0
c-forehand,C. Forehand,MPO,10.0,820.0,987.0
c-fortner,C. Fortner,MPO,7.0,535.0,957.0
c-foster,C. Foster,MPO,5.0,852.0,957.0
c-fredin,C. Fredin,MPO,29.0,18017.0,1025.0
c-frisby,C. Frisby,MPO,14.0,2075.0,921.0
c-fry,C. Fry,MPO,14.0,1550.0,972.0
c-fuhrman,C. Fuhrman,MPO,19.0,790.0,955.0
c-fukuda,C. Fukuda,MPO,17.0,2225.0,923.0
c-gallagher,C. Gallagher,MPO,10.0,1720.0,992.0
c-gamelin,C. Gamelin,MPO,6.0,615.0,992.0
c-garcia,C. Garcia,MPO,6.0,1025.0,942.0
c-gebur,C. Gebur,MPO,7.0,912.0,933.0
c-gilliland,C. Gilliland,MPO,13.0,810.0,949.0
c-girouard,C. Girouard,MPO,2.0,1264.0,958.0
c-gonta,C. Gonta,MPO,8.0,560.0,978.0
c-gonzalez,C. Gonzalez,MPO,19.0,1465.0,925.0
c-goodman,C. Goodman,MPO,6.0,2647.0,936.0
c-goodpasture,C. Goodpasture,MPO,6.0,640.0,944.0
c-gore,C. Gore,MPO,6.0,647.0,973.0
c-gorham,C. Gorham,MPO,3.0,630.0,952.0
c-goza,C. Goza,MPO,15.0,690.0,923.0
c-graham,C. Graham,MPO,14.0,712.0,943.0
c-granath,C. Granath,MPO,6.0,605.0,898.0
c-graves,C. Graves,MPO,8.0,1057.0,964.0
c-grimm,C. Grimm,MPO,14.0,932.0,940.0
c-gulley,C. Gulley,MPO,5.0,932.0,994.0
c-hagerty,C. Hagerty,MPO,15.0,1900.0,952.0
c-hahn,C. Hahn,MPO,24.0,1042.0,938.0
c-hall,C. Hall,MPO,22.0,1784.0,1854.0
c-hanemayer,C. Hanemayer,MPO,10.0,720.0,952.0
c-hanrahan,C. Hanrahan,MPO,5.0,915.0,959.0
c-harbachuk,C. Harbachuk,MPO,10.0,1557.0,955.0
c-hartmann,C. Hartmann,MPO,3.0,680.0,934.0
c-hatch,C. Hatch,MPO,6.0,635.0,926.0
c-hatfield,C. Hatfield,MPO,2.0,517.0,956.0
c-hauff-iii,C. Hauff III,MPO,30.0,6037.0,1004.0
c-havard,C. Havard,MPO,2.0,588.0,907.0
c-healy,C. Healy,MPO,13.0,1615.0,984.0
c-heeren,C. Heeren,MPO,17.0,505.0,933.0
c-heimburg,C. Heimburg,MPO,27.0,20765.0,1011.0
c-hendrick,C. Hendrick,MPO,14.0,895.0,926.0
c-henninger,C. Henninger,MPO,4.0,2890.0,989.0
c-henry,C. Henry,MPO,10.0,747.0,941.0
c-henson,C. Henson,MPO,14.0,1080.0,935.0
c-higdon,C. Higdon,MPO,5.0,482.0,957.0
c-hipp,C. Hipp,MPO,1.0,824.0,901.0
c-hirn,C. Hirn,MPO,10.0,1320.0,980.0
c-hodge,C. Hodge,MPO,15.0,2432.0,973.0
c-hoff,C. Hoff,MPO,37.0,3432.0,990.0
c-holden,C. Holden,MPO,20.0,1913.0,1871.0
c-hood,C. Hood,MPO,5.0,1325.0,940.0
c-houdek,C. Houdek,MPO,12.0,760.0,921.0
c-howard,C. Howard,MPO,16.0,570.0,947.0
c-huber,C. Huber,MPO,12.0,640.0,928.0
c-hudzik,C. Hudzik,MPO,5.0,650.0,916.0
c-huff,C. Huff,MPO,6.0,1995.0,932.0
c-jahn,C. Jahn,MPO,17.0,1824.0,958.0
c-james,C. James,MPO,12.0,728.0,995.0
c-jamison,C. Jamison,MPO,10.0,745.0,937.0
c-jennings,C. Jennings,MPO,13.0,1125.0,970.0
c-joiner,C. Joiner,MPO,16.0,1130.0,960.0
c-jonas,C. Jonas,MPO,10.0,564.0,915.0
c-jones,C. Jones,MPO,25.0,2616.0,1881.0
c-keener,C. Keener,MPO,10.0,7667.0,956.0
c-kerns,C. Kerns,MPO,11.0,1467.0,951.0
c-keseloff,C. Keseloff,MPO,8.0,1247.0,941.0
c-king,C. King,MPO,14.0,1712.0,922.0
c-kingsbury,C. Kingsbury,MPO,13.0,2027.0,967.0
c-kirby,C. Kirby,MPO,10.0,488.0,927.0
c-koehn,C. Koehn,MPO,18.0,1445.0,1887.0
c-kramer,C. Kramer,MPO,2.0,1490.0,969.0
c-kurka,C. Kurka,MPO,13.0,1352.0,952.0
c-lafleur,C. LaFleur,MPO,13.0,650.0,965.0
c-lachendro,C. Lachendro,MPO,9.0,2310.0,981.0
c-laity,C. Laity,MPO,15.0,1015.0,927.0
c-lange,C. Lange,MPO,9.0,987.0,943.0
c-larson,C. Larson,MPO,8.0,540.0,926.0
c-lawson,C. Lawson,MPO,16.0,2060.0,935.0
c-le-mieux,C. Le Mieux,MPO,5.0,572.0,960.0
c-legee,C. Legee,MPO,6.0,502.0,989.0
c-leifeste,C. Leifeste,MPO,21.0,2547.0,1006.0
c-leiviska,C. Leiviska,MPO,5.0,1522.0,978.0
c-lewis,C. Lewis,MPO,8.0,774.0,892.0
c-linthicum,C. Linthicum,MPO,2.0,1725.0,970.0
c-lipford,C. Lipford,MPO,8.0,600.0,908.0
c-loes,C. Loes,MPO,8.0,848.0,991.0
c-lundquist,C. Lundquist,MPO,6.0,985.0,949.0
c-luster,C. Luster,MPO,11.0,725.0,949.0
c-malicoat,C. Malicoat,MPO,11.0,712.0,923.0
c-martin,C. Martin,MPO,11.0,1025.0,1821.0
c-mattas,C. Mattas,MPO,5.0,1880.0,911.0
c-mattson,C. Mattson,MPO,10.0,1092.0,955.0
c-may,C. May,MPO,8.0,522.0,902.0
c-mcgillvary,C. McGillvary,MPO,8.0,780.0,930.0
c-mcgrath,C. McGrath,MPO,28.0,14202.0,1018.0
c-mcmichael,C. McMichael,MPO,22.0,1117.0,1859.0
c-mcmorran,C. McMorran,MPO,4.0,4815.0,946.0
c-mcmurry,C. McMurry,MPO,17.0,2022.0,965.0
c-mergener,C. Mergener,MPO,1.0,650.0,913.0
c-messerschmidt,C. Messerschmidt,MPO,39.0,2580.0,956.0
c-metusala,C. Metusala,MPO,7.0,478.0,885.0
c-meyer,C. Meyer,MPO,31.0,2255.0,966.0
c-mikels,C. Mikels,MPO,3.0,1108.0,913.0
c-mitts,C. Mitts,MPO,2.0,990.0,956.0
c-montgomery,C. Montgomery,MPO,12.0,3287.0,938.0
c-moore,C. Moore,MPO,10.0,946.0,932.0
c-moss,C. Moss,MPO,7.0,1100.0,927.0
c-muniz,C. Muniz,MPO,8.0,580.0,901.0
c-munns,C. Munns,MPO,9.0,547.0,932.0
c-murrell,C. Murrell,MPO,15.0,485.0,930.0
c-murrietta,C. Murrietta,MPO,14.0,1807.0,988.0
c-nagel,C. Nagel,MPO,11.0,506.0,921.0
c-nance,C. Nance,MPO,2.0,830.0,973.0
c-nash,C. Nash,MPO,8.0,2715.0,1920.0
c-neal,C. Neal,MPO,5.0,1713.0,929.0
c-nelson,C. Nelson,MPO,15.0,3435.0,977.0
c-neuweg,C. Neuweg,MPO,3.0,965.0,950.0
c-norman,C. Norman,MPO,7.0,727.0,923.0
c-oreilly,C. O'Reilly,MPO,15.0,1260.0,965.0
c-ojala,C. Ojala,MPO,3.0,787.0,927.0
c-olsen,C. Olsen,MPO,17.0,1387.0,962.0
c-ozolins,C. Ozolins,MPO,4.0,1096.0,923.0
c-paetz,C. Paetz,MPO,6.0,640.0,969.0
c-parsons,C. Parsons,MPO,7.0,955.0,937.0
c-payne,C. Payne,MPO,5.0,1124.0,916.0
c-pennington,C. Pennington,MPO,21.0,2660.0,936.0
c-perlman,C. Perlman,MPO,4.0,2095.0,935.0
c-pike,C. Pike,MPO,27.0,3570.0,951.0
c-pinegar,C. Pinegar,MPO,15.0,1017.0,953.0
c-pinegar-jr,C. Pinegar Jr.,MPO,5.0,600.0,912.0
c-pittman,C. Pittman,MPO,5.0,480.0,961.0
c-plaue,C. Plaue,MPO,10.0,4207.0,1001.0
c-pollock,C. Pollock,MPO,6.0,687.0,957.0
c-pope,C. Pope,MPO,7.0,1357.0,1898.0
c-preischel,C. Preischel,MPO,7.0,1277.0,925.0
c-prouse,C. Prouse,MPO,17.0,1255.0,981.0
c-prugger,C. Prugger,MPO,12.0,810.0,924.0
c-pugh,C. Pugh,MPO,8.0,2937.0,930.0
c-reber,C. Reber,MPO,13.0,700.0,968.0
c-redalen,C. Redalen,MPO,1.0,640.0,902.0
c-reed,C. Reed,MPO,8.0,565.0,947.0
c-reynolds,C. Reynolds,MPO,19.0,592.0,897.0
c-rico,C. Rico,MPO,31.0,1042.0,920.0
c-rihn,C. Rihn,MPO,6.0,592.0,892.0
c-riley,C. Riley,MPO,8.0,584.0,922.0
c-ritchie,C. Ritchie,MPO,10.0,2390.0,894.0
c-robbins,C. Robbins,MPO,4.0,1485.0,909.0
c-roberts,C. Roberts,MPO,22.0,2875.0,1014.0
c-robinson,C. Robinson,MPO,7.0,2982.0,985.0
c-rock,C. Rock,MPO,2.0,517.0,938.0
c-rogers,C. Rogers,MPO,10.0,1567.0,959.0
c-rosen,C. Rosen,MPO,6.0,1170.0,959.0
c-ryas,C. Ryås,MPO,7.0,519.0,873.0
c-sandstrom,C. Sandström,MPO,8.0,720.0,965.0
c-sanford,C. Sanford,MPO,4.0,612.0,964.0
c-sauls,C. Sauls,MPO,12.0,1777.0,990.0
c-schara,C. Schara,MPO,27.0,2115.0,971.0
c-schlegel,C. Schlegel,MPO,28.0,3890.0,979.0
c-selig,C. Selig,MPO,9.0,2370.0,925.0
c-senador,C. Senador,MPO,3.0,740.0,959.0
c-sepesi,C. Sepesi,MPO,6.0,640.0,927.0
c-sexton,C. Sexton,MPO,10.0,1760.0,976.0
c-sheather,C. Sheather,MPO,10.0,1320.0,989.0
c-sherbert,C. Sherbert,MPO,7.0,625.0,957.0
c-shirley,C. Shirley,MPO,4.0,705.0,956.0
c-short,C. Short,MPO,7.0,842.0,938.0
c-shotwell,C. Shotwell,MPO,7.0,2540.0,945.0
c-siebers,C. Siebers,MPO,14.0,1674.0,902.0
c-simmons,C. Simmons,MPO,10.0,1107.0,982.0
c-smith,C. Smith,MPO,21.0,2331.0,2869.0
c-smoker,C. Smoker,MPO,13.0,1765.0,933.0
c-snyder,C. Snyder,MPO,24.0,1522.0,1931.0
c-sodergren,C. Sodergren,MPO,2.0,1200.0,951.0
c-spear,C. Spear,MPO,10.0,1505.0,909.0
c-spilman,C. Spilman,MPO,2.0,555.0,987.0
c-spoelstra,C. Spoelstra,MPO,4.0,510.0,964.0
c-sprague,C. Sprague,MPO,16.0,3692.0,1007.0
c-sprous,C. Sprous,MPO,16.0,1625.0,912.0
c-stad,C. Stad,MPO,13.0,862.0,948.0
c-stafford,C. Stafford,MPO,6.0,3578.0,934.0
c-stoddard,C. Stoddard,MPO,37.0,9227.0,1006.0
c-stone,C. Stone,MPO,2.0,1655.0,932.0
c-sutherland,C. Sutherland,MPO,25.0,1265.0,939.0
c-swim,C. Swim,MPO,9.0,1330.0,939.0
c-taplin,C. Taplin,MPO,8.0,596.0,931.0
c-thompson,C. Thompson,MPO,3.0,836.0,895.0
c-tillenius,C. Tillenius,MPO,18.0,1200.0,957.0
c-tinsley,C. Tinsley,MPO,5.0,917.0,953.0
c-torres,C. Torres,MPO,13.0,830.0,946.0
c-trudeau,C. Trudeau,MPO,6.0,862.0,1003.0
c-ulvinen,C. Ulvinen,MPO,15.0,1072.0,966.0
c-van-burkleo,C. Van Burkleo,MPO,11.0,2835.0,976.0
c-vanhevel,C. VanHevel,MPO,2.0,664.0,941.0
c-veysey,C. Veysey,MPO,11.0,850.0,967.0
c-villa,C. Villa,MPO,5.0,1010.0,922.0
c-voight,C. Voight,MPO,8.0,3170.0,977.0
c-waddell,C. Waddell,MPO,6.0,942.0,947.0
c-waller,C. Waller,MPO,8.0,1740.0,1018.0
c-walters,C. Walters,MPO,3.0,1072.0,961.0
